text_uuid,sentence_uuid,sentence_obj_in_text,line_number,first_word_transcription,first_word_transcription_clean,translation,translation_clean,split,provenance,trust_weight
a9ab61cf-5963-c180-3898-27a76268fb99,001e6d43-2c12-4897-a364-90bb089f17a6,34,8.0,šumma,šumma,"If he does not pay (on time), he will add 1/2 shekel interest per mina per month.","If he does not pay (on time), he will add 1/2 shekel interest per mina per month.",train,gold_sentence_targets,1.0
a9ab61cf-5963-c180-3898-27a76268fb99,39da251b-1b1a-4fd9-a641-33198ee1a0e6,56,13.0,maḫar,mahar,Witnesses: Idī-Kūbum son of (Aššur-mālik); Ikūppiya.,Witnesses: Idī-Kūbum son of (Aššur-mālik); Ikūppiya.,train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,5bab8ede-42b9-487f-92e9-b2d9c32f52c6,3,1.0,aššumi,aššumi,Concerning the 30 minas silver that Pūšu-kēn against Kulumaya in the city and the silver went into his ,Concerning the 30 minas silver that Pūšu-kēn against Kulumaya in the city and the silver went into his,train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,d544b003-5ed6-4fbd-bf8d-84dd3f83c8f9,30,6.0,manā,manā,"Aḫāḫā, daughter of Pūšu-kēn, Puzur-Aššur, and Buzāzu, her brothers, took 10 minas silver, as their shares.","Aḫāḫā, daughter of Pūšu-kēn, Puzur-Aššur, and Buzāzu, her brothers, took 10 minas silver, as their shares.",train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,33316806-3ff2-4a81-90cf-e9766d8df4a5,51,10.0,manā,manā,Buzazu son of Pūšu-kēn took 10 minas silver as his share.,Buzazu son of Pūšu-kēn took 10 minas silver as his share.,train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,f0900fac-53ef-4d1b-a764-1c17ba1e3314,65,13.0,manā,manā,Ikūppaša his brother took 10 minas silver as his share.,Ikūppaša his brother took 10 minas silver as his share.,train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,f469f67b-0dd9-49a0-b763-b4181a327db0,78,16.0,ana,ana,"Aḫaḫa, Buzāzu and Ikūppaša will not return to Kulumaya or his sons for their shares.","Aḫaḫa, Buzāzu and Ikūppaša will not return to Kulumaya or his sons for their shares.",train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,f3397f87-d3c6-468b-96c2-0af16a4f75bf,96,20.0,šumma,šumma,"If Aḫaḫa returns to Kulumaya for the 10 minas silver, her share, Puzur-Aššur and Buzāzu will pay atonement for her.","If Aḫaḫa returns to Kulumaya for the 10 minas silver, her share, Puzur-Aššur and Buzāzu will pay atonement for her.",train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,65b513a1-286f-4b6c-94b7-ca9beddefbda,118,25.0,ana,ana,Aḫaḫa and Ikūppaša will not return for the silver of Pūšu-kēn or for his shipmnets(?) or for the matter of Buzāzu for any reason.,Aḫaḫa and Ikūppaša will not return for the silver of Pūšu-kēn or for his shipmnets(?) or for the matter of Buzāzu for any reason.,train,gold_sentence_targets,1.0
23fbbdd6-1c00-d409-ff9d-2bd48e05bb56,6a96b947-2d73-4249-b691-426c8664cba0,147,31.0,u,u,And Kulumaya will not return to the family of Pūšu-kēn for any reason.,And Kulumaya will not return to the family of Pūšu-kēn for any reason.,train,gold_sentence_targets,1.0
37f138f9-3782-813c-1d76-58ce6044c1c5,8fe0bcfd-50ff-4e19-9574-15e1a1d24630,3,1.0,manā,manā,"Zupa, Šāt-Ea and Ṣilli-Ištar owe the merchant 4 mina 6 shekels silver.","Zupa, Šāt-Ea and Ṣilli-Ištar owe the merchant 4 mina 6 shekels silver.",valid,gold_sentence_targets,1.0
37f138f9-3782-813c-1d76-58ce6044c1c5,6f0e335c-2691-40ea-a967-cca8ab8651c4,24,5.0,ana,ana,This silver of Šāt-Ea the house of Anini ? to pay?,This silver of Šāt-Ea the house of Anini ? to pay?,valid,gold_sentence_targets,1.0
37f138f9-3782-813c-1d76-58ce6044c1c5,860ef1ec-41ae-4cb9-aebf-6aeed64fe30d,38,10.0,ištu,ištu,From the ḫamuštum of Ḫaraṣānim and Aššur-mālik he has 3 months to pay.,From the ḫamuštum of Ḫaraṣānim and Aššur-mālik he has 3 months to pay.,valid,gold_sentence_targets,1.0
37f138f9-3782-813c-1d76-58ce6044c1c5,2316c744-18c9-4dae-b72a-fbdcac2eb4ee,55,15.0,warḫum,warhum,Month: Ab šarrānē.,Month: Ab šarrānē.,valid,gold_sentence_targets,1.0
37f138f9-3782-813c-1d76-58ce6044c1c5,4a7b2f5f-8658-4538-8c51-bb8a2659e7c9,61,16.0,līmum,līmum,Eponymate: Aššur-idī.,Eponymate: Aššur-idī.,valid,gold_sentence_targets,1.0
37f138f9-3782-813c-1d76-58ce6044c1c5,bd2296d8-d2e2-4047-8e2e-5fad98ba2202,66,17.0,maḫar,mahar,"Witnesses: Pilaḫ-Aššur, Sueyya","Witnesses: Pilaḫ-Aššur, Sueyya",valid,gold_sentence_targets,1.0
c57e6909-85e4-a151-3c34-9f5decdd13b6,7aaf1211-a1b0-49e9-96ac-2c0c26efd4a6,3,1.0,manā,manā,Puzur-Anna owes Šū-Bēlum 2 5/6 minas refined silver.,Puzur-Anna owes Šū-Bēlum 2 5/6 minas refined silver.,train,gold_sentence_targets,1.0
c57e6909-85e4-a151-3c34-9f5decdd13b6,80674500-af22-4d20-92f2-1819ebbfb2f4,17,5.0,ištu,ištu,He will add 1 1/2 shekels as interest per month per mina from the ,He will add 1 1/2 shekels as interest per month per mina from the,train,gold_sentence_targets,1.0
c57e6909-85e4-a151-3c34-9f5decdd13b6,c48a9250-e748-403e-bc6b-b49bcddab055,42,12.0,bēlet-ekallem,bēlet-ekallem,Month: Belti-kallim,Month: Belti-kallim,train,gold_sentence_targets,1.0
c57e6909-85e4-a151-3c34-9f5decdd13b6,79833708-fddb-4b60-8963-0fc462129843,44,12.0,līmum,līmum,Year: Aššur-nādā,Year: Aššur-nādā,train,gold_sentence_targets,1.0
c57e6909-85e4-a151-3c34-9f5decdd13b6,059679d6-006d-46f8-b1e7-ccdf04c792ce,49,14.0,Pūšu-kēn,Pūšu-kēn,Pūšu-kēn is the guarantor.,Pūšu-kēn is the guarantor.,train,gold_sentence_targets,1.0
c57e6909-85e4-a151-3c34-9f5decdd13b6,02c1fe4a-1a19-4296-b53b-e80799a2d4b6,53,16.0,maḫar,mahar,Nimar-Ištar son of Idī-Kūbim (erased); Anina son of (erased).,Nimar-Ištar son of Idī-Kūbim (erased); Anina son of (erased).,train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,81c9cbc1-a801-4571-a662-3ea52e881f48,3,1.0,kunuk,kunuk,"Seals: Šalim-Ištar son of Turam-Adad, Qatatia son of Išuḫim, Aššur-imittī son of Anninum, Sueyya son of Pūšu-kēn.","Seals: Šalim-Ištar son of Turam-Adad, Qatatia son of Išuḫim, Aššur-imittī son of Anninum, Sueyya son of Pūšu-kēn.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,7fd006ef-d06f-4c98-b168-98f446236ecb,32,5.0,ina,ina,"From the 4 minas gold which Pūšu-kēn piled up to Ennum-Aššur son of Enna-Suen, Aššur-mutabbil purchased 49 shekels gold, the share of Sueyya son of Pūšu-kēn his brother.","From the 4 minas gold which Pūšu-kēn piled up to Ennum-Aššur son of Enna-Suen, Aššur-mutabbil purchased 49 shekels gold, the share of Sueyya son of Pūšu-kēn his brother.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,a41c8f7b-7f0d-42b6-b4f8-7b50e8c1bb31,75,10.0,ana,ana,"Concerning the 48 shekels gold, Sueyya will not return to Ennum-Aššūr son of Enna-Suen.","Concerning the 48 shekels gold, Sueyya will not return to Ennum-Aššūr son of Enna-Suen.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,39d9ac2a-c5b2-48b7-8964-1cde58f87845,99,13.0,kunuk,kunuk,"Seals: Šalim-Ištar son of Turam-Adad, Qatatia son of Išuḫim, Aššur-imittī son of Anninum, Sueyya son of Pūšu-kēn.","Seals: Šalim-Ištar son of Turam-Adad, Qatatia son of Išuḫim, Aššur-imittī son of Anninum, Sueyya son of Pūšu-kēn.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,70a0723f-adf5-4f7d-8578-406f48cf440b,128,17.0,ina,ina,From the 2 minas gold which P,From the 2 minas gold which P,train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,1d4864cb-7160-40fe-9346-164488340144,171,23.0,ana,ana,"Regarding the 24 shekels gold, Sueyya will not return to Aššur-mālik son of Enna-Suen.","Regarding the 24 shekels gold, Sueyya will not return to Aššur-mālik son of Enna-Suen.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,35586ad8-9da5-4b36-9de2-90cbe061b636,197,27.0,kunuk,kunuk,"Seals: Šalim-Ištar son of Turam-Adad, Qatatia son of Išuḫim, Aššur-imittī son of Anninum, Sueyya son of Pūšu-kēn.","Seals: Šalim-Ištar son of Turam-Adad, Qatatia son of Išuḫim, Aššur-imittī son of Anninum, Sueyya son of Pūšu-kēn.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,f51a2e09-45ba-436c-8f67-63909e4be48e,227,31.0,manā,manā,Sueyya son of Pūšu-kēn owes Aššur-mutabbil his brother 2 minas 8 shekels refined silver.,Sueyya son of Pūšu-kēn owes Aššur-mutabbil his brother 2 minas 8 shekels refined silver.,train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,eef0924f-469a-43ca-a6a8-8da21e9574ed,251,34.0,ištu,ištu,"From the ḫamuštum-week of Šuli, month Ḫubur, limmum Akutum, he will add as interest 1 1/2 shekels per mina per month.","From the ḫamuštum-week of Šuli, month Ḫubur, limmum Akutum, he will add as interest 1 1/2 shekels per mina per month.",train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,719e2686-7d2c-46f4-a0ff-25af8f5bde06,280,38.0,kaspam,kaspam,He will pay the silver in Kaneš.,He will pay the silver in Kaneš.,train,gold_sentence_targets,1.0
c0490f9f-6d29-ab71-6b74-aa4caa859db9,555a6602-0998-4e54-a1b7-8218356c0601,286,39.0,miḫrum,mihrum,"As for the exchange value of the three tablets of Sueyya, concerning ... the crossed overland ...","As for the exchange value of the three tablets of Sueyya, concerning ... the crossed overland ...",train,gold_sentence_targets,1.0
5b79390b-6fd8-2374-2018-02b6e98b1dca,8db60728-a6b6-4560-b3a7-e457bf9ff7c6,3,1.0,kunuk,kunuk,"Seals: Enna-gāmil s. Aba, Aššur-ṭāb s. Amrīya, Dannāya s. Uzuwa, Ilī-dān s. Tūram-ilī, Puzur-Aššur s. Azua.","Seals: Enna-gāmil s. Aba, Aššur-ṭāb s. Amrīya, Dannāya s. Uzuwa, Ilī-dān s. Tūram-ilī, Puzur-Aššur s. Azua.",train,gold_sentence_targets,1.0
5b79390b-6fd8-2374-2018-02b6e98b1dca,90766cb5-c1be-4884-a277-94e6520a9a68,40,6.0,manā,manā,Aššur-rabi owes 5 1/2 minas refined silver to Enna-gāmil and Aššur-ṭāb s. Amrīya.,Aššur-rabi owes 5 1/2 minas refined silver to Enna-gāmil and Aššur-ṭāb s. Amrīya.,train,gold_sentence_targets,1.0
5b79390b-6fd8-2374-2018-02b6e98b1dca,42f71385-78e8-4c84-9ad1-6675e13fe6fc,59,9.0,ištu,ištu,From the ḫamuštum of Aššur-mālik s. Al-aḫim he has 20 weeks to pay.,From the ḫamuštum of Aššur-mālik s. Al-aḫim he has 20 weeks to pay.,train,gold_sentence_targets,1.0
5b79390b-6fd8-2374-2018-02b6e98b1dca,b6029bbb-b548-4d43-a310-601c0209428a,76,13.0,šumma,šumma,If by the 20 weeks he has not paid 1 1/2 shekels .... per mina will be added in interest per month.,If by the 20 weeks he has not paid 1 1/2 shekels .... per mina will be added in interest per month.,train,gold_sentence_targets,1.0
5b79390b-6fd8-2374-2018-02b6e98b1dca,719c81cc-b75d-47ab-8314-e3c7150eb2ef,101,18.0,warḫum,warhum,"Month: Bēlet-ekallum, eponymate aftter Ṣilūlu","Month: Bēlet-ekallum, eponymate aftter Ṣilūlu",train,gold_sentence_targets,1.0
4d6edc07-ae99-a20c-6ab5-c990b69a83eb,819b88a1-c810-4fa4-afde-fc2af4152d8e,3,1.0,šiqil,šiqil,Buzuliya owes 8 shekels refined silver to A-ḫu-DUG s. Aššur-mutabbil.,Buzuliya owes 8 shekels refined silver to A-ḫu-DUG s. Aššur-mutabbil.,valid,gold_sentence_targets,1.0
4d6edc07-ae99-a20c-6ab5-c990b69a83eb,7f083944-1903-4b1f-b207-bc22b73e409e,20,5.0,ištu,ištu,From the ḫamuštum of Šukkutum and Ūraya he has 12 weeks to pay.,From the ḫamuštum of Šukkutum and Ūraya he has 12 weeks to pay.,valid,gold_sentence_targets,1.0
4d6edc07-ae99-a20c-6ab5-c990b69a83eb,d17f31e3-affa-4c37-a3e3-9263907b2b4c,36,9.0,šumma,šumma,If he does not pay by the full term 10 shekels 1 shekels will be added per month.,If he does not pay by the full term 10 shekels 1 shekels will be added per month.,valid,gold_sentence_targets,1.0
4d6edc07-ae99-a20c-6ab5-c990b69a83eb,a63d7d96-dafe-43c0-8b6c-c215f6e21b4a,55,16.0,,,"Witnesses: Sueata, Aššur-rēʾī s. Idīda.","Witnesses: Sueata, Aššur-rēʾī s. Idīda.",valid,gold_sentence_targets,1.0
07375908-5d24-dcc1-857d-aaf36635f9c7,8353590c-10e1-4547-b7cc-fc4bf2ced571,3,1.0,manā,manā,1/2 mina 4 1/2 shekels of silver Ilaliahšu and Peruwa owe to Aššur-nādā.,1/2 mina 4 1/2 shekels of silver Ilaliahšu and Peruwa owe to Aššur-nādā.,train,gold_sentence_targets,1.0
07375908-5d24-dcc1-857d-aaf36635f9c7,b2ce20f5-e578-4750-a1bd-e58b95ffd3e5,35,9.0,šumma,šumma,"If they have not paid, they must add interest at the rate of 1 shekel (per mina) per month.","If they have not paid, they must add interest at the rate of 1 shekel (per mina) per month.",train,gold_sentence_targets,1.0
07375908-5d24-dcc1-857d-aaf36635f9c7,8686bfcd-cbcb-47ce-b9ee-2b05be80f6eb,46,13.0,kaspam,kaspam,They are jointly responsible for the silver.,They are jointly responsible for the silver.,train,gold_sentence_targets,1.0
07375908-5d24-dcc1-857d-aaf36635f9c7,6a5d4b28-f7c6-4531-9355-a7b09865b27f,53,15.0,maḫar,mahar,"Witnessed by Zuba, witnessed by Aššur-malik, witnessed by Tarahnu.","Witnessed by Zuba, witnessed by Aššur-malik, witnessed by Tarahnu.",train,gold_sentence_targets,1.0
d8ca8d3b-8993-415b-1510-876fad9728c8,1b82dfc8-a33b-47dd-8347-03ba8b90fd77,45,11.0,maḫar,mahar,"Witnesses: Šū-Laban s. Dān-ilī, Aššur-iddin.","Witnesses: Šū-Laban s. Dān-ilī, Aššur-iddin.",train,gold_sentence_targets,1.0
bad19077-ba42-dd06-54e7-eca745d827c7,b92b67a0-6fd9-4be6-82c9-34db33862170,3,1.0,ana,ana,"In accordance with the tablet stating that the twin brother of Šū-Kūbum owes silver to Aššur-idī, Dagānya will go to Aššur-nādā in Kaneš within a month, and pay.","In accordance with the tablet stating that the twin brother of Šū-Kūbum owes silver to Aššur-idī, Dagānya will go to Aššur-nādā in Kaneš within a month, and pay.",train,gold_sentence_targets,1.0
bad19077-ba42-dd06-54e7-eca745d827c7,f12c5003-5427-4800-ab94-d064c1d612bd,23,12.0,šumma,šumma,"If he has not paid, he must add interest in accordance with the rule of the colony. ","If he has not paid, he must add interest in accordance with the rule of the colony.",train,gold_sentence_targets,1.0
bad19077-ba42-dd06-54e7-eca745d827c7,cfd68b55-28af-4f28-ae5c-a9f925a99ef6,32,16.0,,,I gave him ...,I gave him ...,train,gold_sentence_targets,1.0
bad19077-ba42-dd06-54e7-eca745d827c7,7d7f5738-69de-4b39-89f8-67fb7f7fdf58,38,18.0,maḫar,mahar,"Witnessed by Alahum, witnessed by Aššur-bēl[- ... ]","Witnessed by Alahum, witnessed by Aššur-bēl[- ... ]",train,gold_sentence_targets,1.0
24acccc4-2424-e1a9-575d-8cf3467cc871,0cddea9f-883d-4831-937f-94007fd4a5b7,74,18.0,maḫar,mahar,"Witnesses: Galgalīya, Dalīya, Azu, Peruwa","Witnesses: Galgalīya, Dalīya, Azu, Peruwa",train,gold_sentence_targets,1.0
86f3efb8-7cc8-b464-e857-b1d19fc3de31,856b7ff1-5fd1-43a4-a848-9ae917d8fe15,3,1.0,manā,manā,Aššur-mutabbil owed Sueyya s. Pūšu-kēn 9 1/3 minas refined silver.,Aššur-mutabbil owed Sueyya s. Pūšu-kēn 9 1/3 minas refined silver.,train,gold_sentence_targets,1.0
86f3efb8-7cc8-b464-e857-b1d19fc3de31,254dd597-c215-4e0a-b5c0-a245c339ede8,21,5.0,ši'im,ši'im,"The price of his tin from the cargo of Ennum-Aššur, in the presence of Šū-Suen, Aššur-bāani, Nimar-Ištar s. Pzur-Suen, Mannum-bālum-Aššur s. Akūtum, he will pay the silver in Kanesh.","The price of his tin from the cargo of Ennum-Aššur, in the presence of Šū-Suen, Aššur-bāani, Nimar-Ištar s. Pzur-Suen, Mannum-bālum-Aššur s. Akūtum, he will pay the silver in Kanesh.",train,gold_sentence_targets,1.0
86f3efb8-7cc8-b464-e857-b1d19fc3de31,60373030-f926-4f54-84ce-8596d163685c,57,15.0,maḫar,mahar,I deposited the silver before these men in his (silver).,I deposited the silver before these men in his (silver).,train,gold_sentence_targets,1.0
008a0b1b-0319-5104-01ab-5f1e8e389aef,6db2dd12-ed6b-47d7-b1c8-c51882f4d1dd,3,1.0,bilat,bilat,"I entrusted 1 talent 52 minas 5 shekels tin and ten kutānum-textiles belonging to Ennum-Aššur son of Puzur-Ištar pertaining to his sealed tablet, the remainder of his tin and textiles, to Uṣur-ša-Aššur son of Aššur-mālik his representative.","I entrusted 1 talent 52 minas 5 shekels tin and ten kutānum-textiles belonging to Ennum-Aššur son of Puzur-Ištar pertaining to his sealed tablet, the remainder of his tin and textiles, to Uṣur-ša-Aššur son of Aššur-mālik his representative.",train,gold_sentence_targets,1.0
008a0b1b-0319-5104-01ab-5f1e8e389aef,42aa6c95-a898-47c1-bded-5a95c59420a0,56,14.0,maḫar,mahar,"Pūšu-kēn son of Sueyya, Puzur-Aššūr son of Šū-Laban, Amur-ilī son of Ibbi-Sua.","Pūšu-kēn son of Sueyya, Puzur-Aššūr son of Šū-Laban, Amur-ilī son of Ibbi-Sua.",train,gold_sentence_targets,1.0
dc3441d5-8e29-d015-e49f-a7b47461273e,255c434f-0311-4932-b2e1-aea945a18fe7,62,18.0,maḫar,mahar,"Witnesses: Dān-Aššur, Mannum-bālum-Aššur. ","Witnesses: Dān-Aššur, Mannum-bālum-Aššur.",train,gold_sentence_targets,1.0
845eed04-4d04-2667-a797-b7d62b5b9bd4,eb9768bc-8a9d-4b1f-b71d-b357b60c00d1,3,1.0,kutānū,kutānū,"66 kutānu-textiles marked with Aššur-nādā's seal, 41 kutānu-textiles belonging to the merchant, 7 Akkadian textiles, 4 dirty textiles, 3 washed textiles, 4 kusītu-textiles, x namaššuhu-textiles, 1 heavy textile, 1 abarniu-textile, 1 takuštāu-textile, x kutānu-textiles belonging to Iddin- ... , in all (x+) 44 textiles","66 kutānu-textiles marked with Aššur-nādā's seal, 41 kutānu-textiles belonging to the merchant, 7 Akkadian textiles, 4 dirty textiles, 3 washed textiles, 4 kusītu-textiles, x namaššuhu-textiles, 1 heavy textile, 1 abarniu-textile, 1 takuštāu-textile, x kutānu-textiles belonging to Iddin- ... , in all (x+) 44 textiles",train,gold_sentence_targets,1.0
845eed04-4d04-2667-a797-b7d62b5b9bd4,251b51ae-779e-4ab5-bb34-29c244680589,59,15.0,TÚG,TÚG,x+3 textiles are available as ,x+3 textiles are available as,train,gold_sentence_targets,1.0
10512c2e-ffb1-f5f8-1f64-d4354a23ca47,bb7b634a-5a32-484c-bec2-a06c3c881798,3,1.0,manā,manā,4 minas: the import duty on our father's tin; I paid in settlement 7 1/3 minas 5 shekels on food to Kurub-Ištar and Iddin-Ištar; we credited 18 shekels for food on the stretch from Hahhum; 1 donkey belonging to our father is dead; 5 1/2 minas 5 shekels of my tin: (for) Aššur-taklāku; regarding 15 ,4 minas: the import duty on our father's tin; I paid in settlement 7 1/3 minas 5 shekels on food to Kurub-Ištar and Iddin-Ištar; we credited 18 shekels for food on the stretch from Hahhum; 1 donkey belonging to our father is dead; 5 1/2 minas 5 shekels of my tin: (for) Aššur-taklāku; regarding 15,train,gold_sentence_targets,1.0
